datetime,t2m
2018-01-24,273.54306
2018-01-24,273.08887
2018-01-24,273.24655
2018-01-24,273.1606
2018-01-24,273.4508
2018-01-24,273.2371
2018-01-24,273.1267
2018-01-24,274.14233
2018-01-24,275.18005
2018-01-24,276.5198
2018-01-24,277.32727
2018-01-24,278.2751
2018-01-24,279.10147
2018-01-24,279.86716
2018-01-24,279.86163
2018-01-24,279.04944
2018-01-24,277.5039
2018-01-24,276.36523
2018-01-24,275.52704
2018-01-24,274.9246
2018-01-24,274.41122
2018-01-24,273.99173
2018-01-24,273.6432
2018-01-24,273.31042
2018-01-25,272.97372
2018-01-25,272.64728
2018-01-25,272.3571
2018-01-25,272.1237
2018-01-25,271.98096
2018-01-25,271.869
2018-01-25,271.75778
2018-01-25,271.77356
2018-01-25,273.34592
2018-01-25,275.26523
2018-01-25,277.11435
2018-01-25,278.64493
2018-01-25,279.70316
2018-01-25,280.3111
2018-01-25,280.23462
2018-01-25,279.09518
2018-01-25,277.27917
2018-01-25,275.97177
2018-01-25,275.05862
2018-01-25,274.0225
2018-01-25,273.2103
2018-01-25,272.5132
2018-01-25,272.03378
2018-01-25,271.67578
2018-01-26,271.40375
2018-01-26,271.3454
2018-01-26,271.3233
2018-01-26,271.3462
2018-01-26,271.35168
2018-01-26,271.3383
2018-01-26,271.2886
2018-01-26,271.94785
2018-01-26,274.39468
2018-01-26,276.8904
2018-01-26,279.0447
2018-01-26,280.66595
2018-01-26,281.9063
2018-01-26,282.6594
2018-01-26,282.7059
2018-01-26,281.53018
2018-01-26,279.547
2018-01-26,278.15445
2018-01-26,277.1246
2018-01-26,276.0861
2018-01-26,275.28494
2018-01-26,274.52557
2018-01-26,273.94916
2018-01-26,273.3822
2018-01-27,272.6189
2018-01-27,271.92654
2018-01-27,271.41556
2018-01-27,271.11197
2018-01-27,270.8628
2018-01-27,270.7256
2018-01-27,270.8005
2018-01-27,271.76175
2018-01-27,274.21567
2018-01-27,276.41177
2018-01-27,278.41702
2018-01-27,280.1597
2018-01-27,281.5018
2018-01-27,282.31558
2018-01-27,282.51822
2018-01-27,281.9844
2018-01-27,279.9531
2018-01-27,277.74045
2018-01-27,276.3061
2018-01-27,275.00107
2018-01-27,274.55316
2018-01-27,274.71878
2018-01-27,274.9222
2018-01-27,274.96402
2018-01-28,275.0192
2018-01-28,274.66278
2018-01-28,274.50507
2018-01-28,274.28506
2018-01-28,274.04456
2018-01-28,273.5462
2018-01-28,273.45236
2018-01-28,274.13208
2018-01-28,275.77856
2018-01-28,277.36826
2018-01-28,278.77582
2018-01-28,279.99017
2018-01-28,280.87256
2018-01-28,281.51678
2018-01-28,281.71945
2018-01-28,281.24948
2018-01-28,279.70944
2018-01-28,278.59207
2018-01-28,277.9234
2018-01-28,277.51257
2018-01-28,276.90067
2018-01-28,276.1736
2018-01-28,275.87872
2018-01-28,275.21082
2018-01-29,274.80786
2018-01-29,273.95782
2018-01-29,273.37195
2018-01-29,273.33173
2018-01-29,273.08176
2018-01-29,273.3136
2018-01-29,273.40427
2018-01-29,273.91525
2018-01-29,274.59656
2018-01-29,276.07428
2018-01-29,278.12683
2018-01-29,280.34186
2018-01-29,282.23752
2018-01-29,283.4148
2018-01-29,283.83905
2018-01-29,283.43372
2018-01-29,281.7691
2018-01-29,279.71103
2018-01-29,278.2057
2018-01-29,277.63242
2018-01-29,276.73428
2018-01-29,276.09082
2018-01-29,275.6887
2018-01-29,275.4119
2018-01-30,275.15958
2018-01-30,274.8891
2018-01-30,274.61942
2018-01-30,274.76923
2018-01-30,275.23212
2018-01-30,275.14615
2018-01-30,274.6691
2018-01-30,275.27863
2018-01-30,278.13235
2018-01-30,281.28812
2018-01-30,283.4345
2018-01-30,284.6757
2018-01-30,285.3207
2018-01-30,285.33963
2018-01-30,285.0187
2018-01-30,284.08743
2018-01-30,282.44727
2018-01-30,280.22278
2018-01-30,279.90027
2018-01-30,277.7018
2018-01-30,276.6838
2018-01-30,276.0711
2018-01-30,275.47656
2018-01-30,274.87805
2018-01-31,274.8205
2018-01-31,275.03812
2018-01-31,275.0413
2018-01-31,274.91434
2018-01-31,275.03812
2018-01-31,275.2818
2018-01-31,275.38272
2018-01-31,275.96387
2018-01-31,277.7933
2018-01-31,279.76624
2018-01-31,281.58066
2018-01-31,282.72247
2018-01-31,283.29178
2018-01-31,283.39194
2018-01-31,283.22003
2018-01-31,282.273
2018-01-31,280.71484
2018-01-31,279.43582
2018-01-31,278.01883
2018-01-31,277.2555
2018-01-31,277.03235
2018-01-31,277.20032
2018-01-31,277.36432
2018-01-31,277.65137
2018-02-01,277.54807
2018-02-01,277.57724
2018-02-01,277.54886
2018-02-01,277.73572
2018-02-01,277.61588
2018-02-01,277.98334
2018-02-01,278.12683
2018-02-01,278.8531
2018-02-01,280.62338
2018-02-01,282.51508
2018-02-01,284.5708
2018-02-01,285.94366
2018-02-01,286.95377
2018-02-01,287.44977
2018-02-01,287.37485
2018-02-01,286.09192
2018-02-01,284.16943
2018-02-01,282.8802
2018-02-01,282.34238
2018-02-01,281.8598
2018-02-01,281.00818
2018-02-01,280.44357
2018-02-01,280.5871
2018-02-01,280.6068
2018-02-02,280.3198
2018-02-02,279.82614
2018-02-02,279.4382
2018-02-02,279.0384
2018-02-02,278.57632
2018-02-02,278.03064
2018-02-02,277.51968
2018-02-02,278.32162
2018-02-02,279.81827
2018-02-02,282.2194
2018-02-02,284.46988
2018-02-02,286.27405
2018-02-02,287.39615
2018-02-02,288.12476
2018-02-02,288.191
2018-02-02,287.03894
2018-02-02,285.39798
2018-02-02,283.3667
2018-02-02,281.07364
2018-02-02,277.19952
2018-02-02,276.6854
2018-02-02,276.45355
2018-02-02,276.37708
2018-02-02,276.29034
2018-02-03,276.14444
2018-02-03,276.07742
2018-02-03,275.91815
2018-02-03,275.8535
2018-02-03,275.84955
2018-02-03,275.59958
2018-02-03,274.79526
2018-02-03,274.12894
2018-02-03,274.08716
2018-02-03,273.99884
2018-02-03,273.8632
2018-02-03,274.38522
2018-02-03,274.85675
2018-02-03,274.85913
2018-02-03,274.91354
2018-02-03,274.83075
2018-02-03,274.51297
2018-02-03,274.03036
2018-02-03,273.81827
2018-02-03,273.48785
2018-02-03,273.51468
2018-02-03,273.4421
2018-02-03,272.93588
2018-02-03,272.86807
2018-02-04,272.6315
2018-02-04,272.11105
2018-02-04,272.3839
2018-02-04,272.20016
2018-02-04,271.7783
2018-02-04,271.22473
2018-02-04,270.62387
2018-02-04,270.60495
2018-02-04,271.7783
2018-02-04,274.02563
2018-02-04,276.17993
2018-02-04,277.21765
2018-02-04,277.7168
2018-02-04,277.84534
2018-02-04,277.50626
2018-02-04,277.10648
2018-02-04,276.07742
2018-02-04,275.70523
2018-02-04,273.49023
2018-02-04,275.4592
2018-02-04,273.86716
2018-02-04,272.46747
2018-02-04,272.20255
2018-02-04,271.84848
2018-02-05,271.0489
2018-02-05,271.3462
2018-02-05,272.50455
2018-02-05,272.72693
2018-02-05,272.6441
2018-02-05,272.15994
2018-02-05,271.64346
2018-02-05,271.12143
2018-02-05,272.23013
2018-02-05,273.245
2018-02-05,275.445
2018-02-05,276.02774
2018-02-05,277.01105
2018-02-05,277.49207
2018-02-05,278.1079
2018-02-05,277.72943
2018-02-05,276.62152
2018-02-05,275.25735
2018-02-05,273.74255
2018-02-05,271.9486
2018-02-05,271.7657
2018-02-05,272.23407
2018-02-05,272.693
2018-02-05,272.46826
2018-02-06,272.1292
2018-02-06,271.66553
2018-02-06,270.74216
2018-02-06,270.22015
2018-02-06,269.79276
2018-02-06,269.90393
2018-02-06,269.82272
2018-02-06,272.07953
2018-02-06,272.92957
2018-02-06,274.6005
2018-02-06,276.77844
2018-02-06,277.90842
2018-02-06,278.88226
2018-02-06,279.8782
2018-02-06,279.94443
2018-02-06,279.3207
2018-02-06,277.88083
2018-02-06,276.8849
2018-02-06,276.05063
2018-02-06,274.8418
2018-02-06,274.2977
2018-02-06,274.31897
2018-02-06,274.1234
2018-02-06,274.1518
2018-02-07,274.3379
2018-02-07,274.7921
2018-02-07,275.1075
2018-02-07,275.5491
2018-02-07,275.7975
2018-02-07,275.9749
2018-02-07,276.02222
2018-02-07,276.9188
2018-02-07,277.76648
2018-02-07,279.07626
2018-02-07,281.00504
2018-02-07,283.0994
2018-02-07,284.57397
2018-02-07,285.37433
2018-02-07,285.60223
2018-02-07,284.66623
2018-02-07,282.56003
2018-02-07,281.3228
2018-02-07,280.48145
2018-02-07,279.27258
2018-02-07,278.88858
2018-02-07,278.47775
2018-02-07,277.8753
2018-02-07,277.39508
2018-02-08,277.27048
2018-02-08,276.93143
2018-02-08,276.72168
2018-02-08,276.2919
2018-02-08,275.87714
2018-02-08,275.45132
2018-02-08,275.0405
2018-02-08,274.7164
2018-02-08,275.30545
2018-02-08,276.023
